id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
6404fea1-349b-4362-9292-ff8b9fcdd242,Consumption_of_maccrobat_brat_annotator.py,Rule-based MACCROBAT2020 annotation,,2026-06-10 10:12:34,8.12689995765686,3.531695341320267e-06,2.384953863993577e-07,"Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,FR/Île-de-France,0
489f9e1c-7851-4411-bf12-eeee1b526b56,Consumption_of_maccrobat_brat_annotator.py,Rule-based MACCROBAT2020 annotation,N/A,2026-06-10 10:33:37,3.8307113647460938,1.7936724410679947e-06,1.211266999453217e-07,"Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz/1 device(s), TDP:45.0",NVIDIA GeForce GTX 1650 1 device(s),Windows,FR/Île-de-France,0
