entity,doc_id,F1_rules,F1_TBM
Clinical_event,26683938,0.2857142857142857,0.5
Clinical_event,27004009,0.7499999999999999,1.0
Clinical_event,27196481,0.4,1.0
Clinical_event,27683825,0.5,0.6666666666666666
Clinical_event,27793101,1.0,1.0
Clinical_event,27842595,1.0,1.0
Clinical_event,27846860,0.6,0.8571428571428571
Clinical_event,27906105,0.4,0.8
Clinical_event,28120581,0.8,0.8
Clinical_event,28151882,0.0,0.3333333333333333
Clinical_event,28190872,0.6666666666666666,0.7999999999999999
Clinical_event,28202869,0.6666666666666666,0.6666666666666666
Clinical_event,28216610,0.28571428571428575,0.28571428571428575
Clinical_event,28239141,0.8333333333333334,0.6
Clinical_event,28250406,0.9333333333333333,0.9333333333333333
Clinical_event,28296775,0.2,0.4
Clinical_event,28321073,0.4,1.0
Clinical_event,28353556,0.4444444444444445,0.8
Clinical_event,28353604,0.4444444444444445,0.888888888888889
Clinical_event,28422883,0.5714285714285715,0.5
Color,19860007,0.5,0.5
Color,23312850,0.0,1.0
Color,23897372,0.0,0.0
Color,26444414,1.0,1.0
Color,27004009,0.6666666666666665,0.888888888888889
Color,27196481,0.0,0.0
Color,27793101,0.0,1.0
Color,27906105,0.0,0.0
Color,28216610,1.0,1.0
Color,28296775,0.0,1.0
Color,28353556,0.0,0.0
Coreference,15939911,0.0,0.0
Coreference,18258107,0.0,0.5
Coreference,18416479,0.0,0.0
Coreference,19009665,0.0,0.0
Coreference,19860007,0.0,0.0
Coreference,21067996,0.0,0.0
Coreference,21527041,0.0,0.4
Coreference,21672201,0.0,0.0
Coreference,22515939,0.0,0.2222222222222222
Coreference,22791498,0.0,0.5
Coreference,24898994,0.0,0.6666666666666666
Coreference,25210224,0.0,0.0
Coreference,25246819,0.0,0.0
Coreference,25295501,0.0,0.0
Coreference,25926582,0.0,1.0
Coreference,26228535,0.0,0.2857142857142857
Coreference,26327988,0.0,1.0
Coreference,26444414,0.0,0.0
Coreference,26584481,0.0,0.0
Coreference,26683938,0.0,0.0
Coreference,27004009,0.0,0.4
Coreference,27793101,0.0,0.0
Coreference,27842595,0.0,0.0
Coreference,27906105,0.0,0.0
Coreference,28120581,0.0,0.0
Coreference,28151882,0.0,0.0
Coreference,28216610,0.0,0.0
Coreference,28250406,0.0,0.0
Coreference,28296775,0.0,0.0
Coreference,28321073,0.0,0.0
Coreference,28353604,0.0,0.0
Coreference,28422883,0.0,0.0
Date,15939911,1.0,1.0
Date,18258107,0.23529411764705882,0.5263157894736842
Date,18416479,0.6666666666666667,0.6666666666666666
Date,19009665,0.888888888888889,1.0
Date,19860007,0.3333333333333333,0.5714285714285715
Date,21527041,0.8000000000000002,0.7272727272727272
Date,21672201,0.0,0.5714285714285715
Date,22515939,0.8571428571428571,0.75
Date,22665582,0.8571428571428571,0.5714285714285715
Date,22791498,1.0,1.0
Date,23312850,0.4,1.0
Date,23897372,0.0,0.0
Date,24518095,1.0,1.0
Date,24898994,0.0,1.0
Date,25246819,0.0,0.0
Date,25295501,0.9090909090909091,1.0
Date,26228535,0.8,0.6666666666666666
Date,26309459,0.5,0.6666666666666666
Date,26327988,0.5714285714285715,0.6666666666666666
Date,26361640,1.0,1.0
Date,26444414,0.0,0.0
Date,26474553,0.7142857142857143,0.6153846153846153
Date,26530965,0.888888888888889,0.4444444444444445
Date,26584481,1.0,1.0
Date,26656340,0.0,0.0
Date,26664317,1.0,0.7499999999999999
Date,26675562,0.6666666666666666,0.8
Date,26683938,0.0,0.0
Date,27004009,0.3333333333333333,1.0
Date,27196481,0.8571428571428571,1.0
Date,27683825,0.0,0.0
Date,27793101,0.3333333333333333,1.0
Date,27842595,1.0,1.0
Date,27846860,1.0,0.5
Date,27906105,0.0,0.0
Date,28151882,0.8235294117647058,0.4444444444444445
Date,28190872,0.7272727272727273,0.923076923076923
Date,28202869,1.0,1.0
Date,28216610,0.0,1.0
Date,28239141,0.8,0.6666666666666666
Date,28250406,1.0,1.0
Date,28296775,1.0,1.0
Date,28321073,0.5,0.5
Date,28353556,0.8571428571428571,1.0
Date,28353604,0.6666666666666666,1.0
Date,28422883,0.7272727272727272,0.6666666666666666
Detailed_description,15939911,0.2,0.5555555555555556
Detailed_description,18258107,0.0,0.0
Detailed_description,18416479,0.0,0.375
Detailed_description,19009665,0.27586206896551724,0.8947368421052632
Detailed_description,19860007,0.0,0.32653061224489793
Detailed_description,21067996,0.1818181818181818,0.4166666666666667
Detailed_description,21527041,0.1111111111111111,0.4848484848484848
Detailed_description,21672201,0.20689655172413793,0.4186046511627907
Detailed_description,22515939,0.24,0.5116279069767442
Detailed_description,22665582,0.4,0.5263157894736842
Detailed_description,22791498,0.0,0.8
Detailed_description,23312850,0.28571428571428564,0.5833333333333334
Detailed_description,23897372,0.3870967741935483,0.8695652173913043
