model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
almanach/camembert-base,n/a,419,0.5023,0.5068,0.5045,557,552,542,0.532,0.5156,0.4298,0.6165,0.0,0.6,0.0317,0.0,0.0,0.0
