model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
almanach/camembert-base,n/a,419,0.5338,0.5096,0.5214,560,489,539,0.5449,0.549,0.4234,0.6324,0.0,0.6295,0.0,0.0,0.0,0.0
