model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
Dr-BERT/DrBERT-7GB,n/a,419,0.5249,0.546,0.5352,600,543,499,0.5674,0.5515,0.4202,0.5854,0.0,0.6563,0.3243,0.0833,0.6111,0.0
