model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
almanach/camembert-base,n/a,50,0.0429,0.0385,0.0405,6,134,150,0.0171,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
