model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
almanach/camembert-base,n/a,50,0.0224,0.0705,0.034,11,480,145,0.0411,0.0606,0.0,0.0308,0.0,0.0606,0.0,0.1429,0.0,0.0
