model,threshold,n_docs,P,R,F1,TP,FP,FN,F1_DISO,F1_PROC,F1_ANAT,F1_CHEM,F1_DEVI,F1_LIVB,F1_PHYS,F1_PHEN,F1_GEOG,F1_OBJC
almanach/camembert-base,n/a,419,0.4576,0.4768,0.467,524,621,575,0.506,0.4675,0.4167,0.5654,0.0,0.5242,0.0,0.0,0.0,0.0
