doc_id,begin,end,Rules,TBM,LLM
21527041,2141,2166,0,1,0
22665582,819,847,0,0,0
25246819,2968,2981,0,0,0
25246819,2985,3000,0,0,0
26584481,2911,2935,1,1,0
27004009,340,389,1,1,0
27683825,36,76,0,0,0
27683825,82,113,0,1,0
28296775,588,615,0,0,0
28353604,159,196,0,0,0
