doc_id,begin,end,Rules,TBM,LLM
27846860,553,563,0,1,1
27846860,569,584,0,1,0
27846860,597,602,1,1,1
27846860,792,802,0,1,0
27846860,2139,2158,0,1,1
27846860,2193,2210,0,0,0
27846860,2225,2244,0,0,0
27846860,2257,2276,0,1,1
27846860,2803,2814,1,0,1
27906105,152,160,1,1,1
27906105,175,179,1,1,1
27906105,465,471,1,1,1
27906105,758,764,1,1,1
27906105,887,918,0,0,0
27906105,1453,1461,1,1,1
27906105,1466,1476,0,1,1
27906105,1602,1615,0,1,0
27906105,1722,1734,0,0,0
28120581,126,134,1,1,1
28120581,235,243,1,1,1
28120581,270,283,1,1,1
28120581,405,413,1,1,1
28120581,685,704,1,1,1
28120581,709,720,1,1,0
28120581,975,995,0,0,0
28120581,1994,2003,0,1,0
28120581,2363,2373,0,1,1
28120581,2751,2760,0,0,0
28120581,2840,2850,0,0,0
28120581,2974,2982,1,1,1
28151882,45,49,1,1,1
28151882,158,165,0,0,0
28151882,217,221,1,1,1
28151882,225,233,1,1,1
28151882,286,306,0,0,0
28151882,639,643,1,1,1
28151882,1017,1043,0,0,0
28151882,1096,1123,0,0,0
28151882,1159,1175,0,0,1
28151882,1243,1270,0,0,0
28190872,154,173,1,1,1
28190872,233,245,0,0,0
28190872,247,249,0,0,0
28190872,499,510,0,1,1
28190872,929,936,0,1,1
28190872,964,971,0,1,1
28190872,1028,1034,0,1,1
28190872,1076,1097,0,1,1
28190872,1172,1192,1,1,1
28190872,1215,1234,0,0,0
28190872,1239,1249,0,1,1
28190872,1293,1300,1,1,1
28190872,1502,1513,0,1,0
28190872,1547,1552,1,1,1
28190872,2358,2368,0,0,0
28190872,2640,2658,0,1,0
28190872,2720,2725,1,1,1
28202869,96,108,0,1,0
28202869,368,387,1,1,1
28202869,674,693,0,1,0
28202869,806,813,0,1,1
28202869,964,975,1,1,1
28202869,1070,1080,1,1,0
28202869,1102,1107,1,1,0
28202869,1116,1124,1,1,1
28202869,1134,1163,0,1,1
28202869,1242,1249,0,1,1
28202869,1351,1360,1,1,1
28202869,1550,1558,1,1,0
28202869,1582,1594,1,1,0
28202869,1630,1646,0,1,1
28202869,2079,2086,0,1,1
28202869,2448,2455,0,1,1
28202869,2622,2629,0,1,1
28202869,3025,3031,0,1,0
28216610,123,128,1,1,1
28216610,152,158,1,1,1
28216610,187,192,1,1,1
28216610,194,200,0,1,1
28216610,202,214,0,1,1
28216610,222,226,1,1,0
28216610,228,238,1,1,1
28216610,245,249,1,1,0
28216610,335,346,1,1,1
28216610,716,722,0,1,0
28216610,752,760,1,1,1
28216610,804,811,1,1,1
28216610,1122,1129,0,1,1
28216610,1238,1242,1,1,0
28216610,1328,1335,1,1,0
28216610,1917,1921,1,1,1
28216610,1940,1953,0,1,0
28216610,2356,2376,0,1,1
28216610,2440,2450,0,0,0
28216610,2500,2507,1,1,1
28239141,97,106,1,1,1
28239141,108,122,0,1,1
28239141,124,150,0,1,1
28239141,156,167,0,1,1
28239141,196,204,1,1,0
28239141,206,214,0,1,1
28239141,220,230,0,1,1
28239141,313,335,0,1,0
28239141,671,692,0,1,0
28239141,697,708,0,1,1
28239141,1402,1409,1,1,0
28239141,1414,1430,0,1,0
28239141,1499,1522,0,0,0
28239141,1607,1620,0,1,0
28239141,1641,1652,0,0,0
28239141,1905,1913,1,1,1
28250406,145,155,0,1,1
28250406,350,360,0,0,0
28250406,504,515,1,1,1
28250406,552,560,0,1,1
28250406,586,592,1,1,1
28250406,594,602,1,1,1
28250406,604,609,1,1,1
28250406,614,628,0,1,1
28250406,1014,1024,0,1,0
28250406,1221,1225,0,0,0
28250406,1240,1250,1,1,1
28250406,1296,1306,1,1,1
28250406,1587,1591,1,1,1
28250406,1613,1623,1,1,1
28250406,1657,1666,1,1,0
28250406,1720,1726,1,1,1
28250406,1831,1842,0,1,0
28250406,2400,2407,1,1,1
28250406,2437,2441,1,1,1
28250406,2479,2494,0,0,0
28250406,2598,2605,0,1,0
28250406,2696,2709,0,1,1
28296775,106,114,1,1,1
28296775,134,141,1,1,1
28296775,415,423,1,0,1
28296775,425,435,0,0,1
28296775,451,472,0,0,1
28296775,477,488,1,1,1
28296775,692,704,1,1,1
28296775,725,732,1,1,1
28296775,787,797,1,0,0
28296775,864,880,0,1,0
28296775,898,907,0,1,1
28296775,1255,1262,1,1,1
28296775,1358,1364,1,1,1
28296775,1426,1442,0,1,0
28296775,1478,1488,0,1,0
28296775,1504,1510,1,1,1
28296775,1600,1618,0,0,0
28296775,1648,1653,1,1,1
28296775,1670,1677,1,1,1
28296775,1725,1738,0,1,0
28296775,2159,2171,0,1,0
28296775,2235,2240,1,1,1
28296775,2402,2412,1,1,0
28296775,2610,2620,1,0,1
28321073,122,128,0,1,1
28321073,301,305,1,1,1
28321073,456,466,1,1,0
28321073,553,559,1,1,0
28321073,712,721,0,1,0
28321073,956,981,0,1,0
28321073,1037,1042,1,1,1
28321073,1537,1547,0,1,1
28321073,1576,1587,1,1,1
28321073,1615,1626,1,1,1
28321073,1683,1689,1,1,0
28321073,1891,1902,1,1,0
28321073,1914,1919,1,1,0
28321073,1962,1980,0,1,0
28321073,2028,2035,1,1,0
28321073,2103,2113,1,1,0
28321073,2141,2148,1,1,0
28321073,2215,2228,0,1,1
28321073,2325,2338,0,1,1
28321073,2372,2385,0,1,1
28321073,3123,3134,1,1,1
28321073,3156,3162,1,1,0
28321073,3228,3239,0,1,0
28321073,3503,3510,1,1,1
28353556,88,99,0,1,1
28353556,101,108,1,1,1
28353556,110,115,1,1,1
28353556,121,131,1,1,1
28353556,248,259,1,1,1
28353556,382,393,1,1,1
