doc_id,begin,end,Rules,TBM,LLM
15939911,127,145,0,1,1
18258107,1854,1861,0,0,1
18416479,628,633,0,0,1
18416479,2221,2226,0,0,1
18416479,2441,2446,0,0,1
18416479,2637,2642,0,0,1
19860007,2538,2548,0,0,0
23312850,1785,1793,0,0,1
23312850,2080,2092,1,0,0
25246819,417,437,0,1,0
26327988,497,510,1,1,0
26675562,298,312,1,1,1
27683825,379,387,1,0,0
27842595,2294,2320,0,0,0
28190872,1055,1063,1,1,0
28250406,249,272,0,0,0
