doc_id,begin,end,Rules,TBM,LLM
18258107,57,70,0,0,0
22665582,13,22,1,1,1
23897372,14,23,1,1,1
24518095,14,21,1,1,1
27846860,33,40,0,1,1
27906105,34,39,1,1,1
27906105,40,48,1,1,1
28190872,14,30,1,1,1
28202869,14,22,1,1,1
28216610,14,22,1,1,1
28239141,14,19,1,1,1
28239141,20,28,0,1,1
28353556,14,22,0,1,1
