doc_id,begin,end,Rules,TBM,LLM
19860007,1589,1595,0,0,0
21527041,847,862,0,1,0
21527041,972,990,1,1,1
21527041,1657,1671,1,1,0
25246819,226,230,1,0,1
26228535,2091,2096,1,1,1
26228535,2098,2102,1,1,1
26228535,2107,2116,1,0,1
26656340,886,902,0,1,0
27004009,961,972,0,1,0
27842595,442,447,1,1,0
27906105,1143,1154,0,1,0
27906105,1159,1173,1,0,0
27906105,1185,1197,0,0,0
27906105,1202,1207,1,1,1
28296775,2222,2233,1,1,0
28296775,2543,2552,0,0,1
