doc_id,begin,end,Rules,TBM,LLM
26309459,1033,1050,0,1,0
26309459,1336,1359,0,0,1
26309459,1770,1789,0,0,1
26309459,2169,2177,0,0,1
26309459,2211,2223,0,0,1
26309459,2320,2327,0,0,0
26327988,740,750,0,1,0
26327988,1088,1120,0,1,1
26327988,1379,1381,0,1,0
26327988,1622,1624,0,1,1
26327988,1879,1911,0,1,1
26361640,69,81,0,0,1
26361640,368,382,0,0,0
26361640,1541,1559,0,1,1
26361640,1716,1726,0,1,0
26361640,1892,1905,0,0,0
26444414,704,721,0,1,1
26444414,723,753,0,1,1
26444414,755,759,0,1,1
26444414,762,780,0,1,1
26444414,785,791,1,1,1
26444414,1097,1099,0,1,1
26474553,158,160,0,1,1
26474553,168,185,0,1,0
26530965,165,181,0,1,0
26530965,349,370,0,1,1
26530965,444,462,0,1,0
26530965,1443,1460,0,1,0
26530965,1777,1787,0,0,0
26584481,801,814,1,1,0
26584481,1149,1170,0,1,1
26584481,2199,2215,1,1,1
26664317,173,179,0,0,1
26664317,1400,1416,0,1,1
26664317,1824,1842,0,1,0
26675562,1070,1094,0,0,0
26675562,1395,1407,0,1,1
26683938,38,50,0,0,1
26683938,1324,1362,0,1,1
26683938,2159,2162,0,1,1
26683938,2741,2744,0,1,1
27004009,293,302,1,1,0
27004009,1101,1115,1,1,1
27004009,2460,2468,1,1,0
27004009,2867,2885,0,1,0
27196481,351,353,0,1,1
27196481,977,979,0,1,1
27196481,1039,1047,0,0,0
27196481,1521,1529,0,0,1
27196481,1656,1659,0,1,1
27196481,1884,1887,0,1,1
27196481,2039,2042,0,0,0
27683825,276,293,0,0,1
27683825,430,467,0,0,1
27683825,509,523,0,0,0
27683825,600,620,0,0,0
27683825,778,792,0,0,0
27683825,868,888,0,0,1
27683825,1204,1213,0,0,1
27683825,1316,1351,0,0,0
27793101,105,113,0,1,1
27793101,478,486,0,1,0
27793101,2871,2893,0,1,0
27793101,3438,3452,0,1,1
27842595,760,774,1,1,1
27842595,1212,1225,0,0,0
27842595,1699,1713,1,1,1
27842595,2019,2033,0,0,1
27842595,2055,2075,0,0,1
27842595,2520,2527,0,1,1
27846860,106,120,1,0,0
27846860,298,310,1,1,0
27846860,1002,1019,0,1,1
27846860,1810,1822,1,1,0
27846860,1916,1919,0,1,1
27846860,1930,1942,1,1,0
27846860,2098,2109,0,0,0
27846860,2301,2324,0,1,1
27846860,2540,2563,0,1,1
27846860,2906,2918,1,1,0
27846860,2936,2959,0,1,1
27846860,2971,2974,0,1,1
27846860,2979,3002,0,1,1
27846860,3033,3042,0,1,0
27846860,3136,3148,1,1,0
27906105,1934,1942,1,1,0
28151882,486,494,0,0,0
28151882,965,973,1,0,1
28151882,1145,1153,0,0,0
28151882,1303,1318,0,1,1
28151882,2509,2519,0,0,0
28190872,90,101,0,1,0
28190872,221,228,0,1,1
28190872,304,315,0,1,1
28190872,375,386,0,1,1
28190872,618,629,0,1,1
28190872,1347,1367,0,1,0
28190872,1382,1401,1,1,0
28190872,1464,1474,0,0,0
28190872,1772,1783,0,0,0
28190872,2385,2396,0,1,1
28190872,2801,2808,0,0,0
28202869,48,52,0,1,1
28202869,74,94,0,1,0
28202869,416,447,0,1,1
28202869,1931,1956,0,0,1
28202869,1970,2007,0,1,1
28202869,2011,2037,0,1,1
