doc_id,begin,end,Rules,TBM,LLM
28202869,3134,3145,0,1,0
28216610,1689,1696,0,1,1
28216610,1717,1729,0,1,1
28216610,2076,2081,0,1,1
28216610,2097,2144,0,0,0
28216610,2160,2172,0,1,1
28216610,2268,2273,0,1,1
28216610,2299,2322,0,0,0
28239141,348,360,1,0,0
28239141,409,420,1,1,1
28239141,1700,1706,0,1,1
28239141,1711,1721,0,1,1
28239141,1777,1792,0,1,1
28239141,2042,2051,0,1,1
28239141,2123,2138,0,1,1
28321073,214,228,0,1,1
28321073,232,251,0,1,1
28321073,1246,1258,1,1,0
28321073,1273,1282,1,1,1
28321073,1325,1334,1,1,1
28321073,1448,1460,1,1,0
28321073,2994,2997,0,0,0
28321073,3350,3362,1,1,0
28321073,3462,3474,1,1,0
28353556,435,453,0,0,0
28353556,506,518,1,1,1
28353556,1162,1180,1,1,1
28353556,1234,1250,1,1,1
28353556,1728,1744,1,1,1
28353556,1754,1764,1,1,1
28353556,2426,2444,1,1,1
28353556,2484,2493,1,1,1
28353556,2721,2733,1,1,1
28353556,2753,2763,1,1,1
28353604,1005,1013,1,1,1
28353604,1113,1123,0,1,1
28353604,1235,1246,1,1,1
28353604,1408,1419,1,1,1
28353604,1926,1936,0,1,1
28353604,1963,1972,1,1,1
28353604,2023,2031,1,1,1
28353604,3533,3541,1,1,1
28353604,4133,4144,1,1,1
28422883,472,481,1,1,1
28422883,501,510,1,1,1
