entity,doc_id,F1_rules,F1_TBM
DISO,5754278,0.6666666666666666,0.6666666666666666
DISO,5757903,0.0,0.0
DISO,5809278,0.0,0.0
DISO,5819545,0.6666666666666666,0.0
DISO,5827820,0.0,0.5
DISO,5837335,0.6666666666666666,0.0
DISO,5839755,0.0,0.0
DISO,5850525,0.5,0.0
DISO,5859532,0.0,0.0
DISO,585960,0.0,0.0
DISO,5946800,0.0,0.0
DISO,5984869,0.0,0.0
DISO,5985724,0.0,0.0
DISO,6013712,1.0,0.5
DISO,6031973,0.6666666666666666,0.3333333333333333
DISO,6114684,0.0,0.0
DISO,6161455,0.6666666666666666,0.6666666666666666
DISO,6193847,0.0,0.0
DISO,6255404,0.6666666666666666,0.6666666666666666
DISO,6261665,0.0,0.0
DISO,6288504,0.5714285714285715,0.0
DISO,6415505,0.33333333333333337,0.0
DISO,6422876,0.0,1.0
DISO,6441507,0.0,0.0
DISO,6461166,0.0,0.0
DISO,6508483,0.4,0.0
DISO,6528388,0.6666666666666666,0.0
DISO,6558845,0.0,0.0
DISO,6570883,0.0,1.0
DISO,6658347,0.5,1.0
DISO,6677350,0.6666666666666666,0.0
DISO,6687694,0.6666666666666666,0.0
DISO,6721361,0.0,0.0
DISO,6816173,0.0,0.8
DISO,6857055,0.0,1.0
DISO,6875395,1.0,0.0
DISO,6875396,0.0,0.0
DISO,6925335,0.0,1.0
DISO,6979784,1.0,0.0
DISO,7016223,0.6666666666666666,0.6666666666666666
DISO,7061617,0.0,0.0
DISO,7137482,0.0,1.0
DISO,7145659,0.0,0.0
DISO,7148592,0.5,0.5
DISO,7171189,0.8,0.0
DISO,7201900,0.6666666666666666,0.0
DISO,7267330,1.0,0.0
DISO,737827,0.5,0.0
DISO,7447264,1.0,0.0
DISO,7455612,0.0,0.0
DISO,7542947,1.0,1.0
DISO,768719,0.0,0.0
DISO,7740258,0.0,0.0
DISO,7843052,0.0,0.0
DISO,7863125,0.0,0.6666666666666666
DISO,7886371,0.6666666666666666,0.6666666666666666
DISO,792812,0.8,0.0
DISO,825255,0.0,1.0
DISO,827258,0.6666666666666666,0.0
DISO,8279789,0.6666666666666666,0.6666666666666666
DISO,846849,0.0,0.8
DISO,846858,0.6666666666666666,0.6666666666666666
DISO,8504353,0.0,1.0
DISO,8560074,0.0,0.0
DISO,8927876,1.0,0.0
DISO,9238477,0.6666666666666666,0.6666666666666666
DISO,9280545,0.0,0.0
DISO,9340733,0.0,0.0
DISO,9569906,0.0,0.0
DISO,9622807,0.0,0.0
DISO,9750644,0.5,0.0
DISO,9759313,0.0,0.0
DISO,9835868,1.0,1.0
PROC,10361460,0.0,0.0
PROC,10442066,0.0,0.0
PROC,1071228,0.6666666666666666,0.0
PROC,1087947,0.5,0.0
PROC,10916651,0.0,0.6666666666666666
PROC,10928794,0.0,0.0
PROC,1162780,1.0,0.0
PROC,11677862,0.0,0.0
PROC,11759329,0.0,0.0
PROC,1178466,0.0,0.0
PROC,11797298,1.0,0.8
PROC,11961948,0.0,0.0
PROC,1209055,0.0,0.0
PROC,1214206,0.0,0.0
PROC,12179330,0.0,0.0
PROC,12180033,0.0,0.0
PROC,1232256,0.5,0.0
PROC,12402754,1.0,1.0
PROC,12538096,0.0,0.0
PROC,12564170,1.0,0.0
PROC,12595806,0.5,1.0
PROC,12938574,0.0,0.0
PROC,12940126,0.8,0.0
PROC,1304696,0.0,0.0
PROC,13219824,0.6666666666666666,0.6666666666666666
PROC,13225259,0.6666666666666666,0.0
PROC,13243900,0.0,0.0
PROC,13243954,0.6666666666666666,1.0
PROC,13260903,0.0,0.0
PROC,13275784,0.0,1.0
PROC,13277240,1.0,0.0
PROC,13311057,0.0,0.0
PROC,13361068,0.0,0.0
PROC,13403755,0.0,0.0
PROC,13412211,0.6666666666666666,0.6666666666666666
PROC,13413368,0.0,0.0
PROC,13429592,1.0,0.0
PROC,13469712,0.0,0.0
PROC,13474218,1.0,0.0
PROC,13498923,1.0,0.0
PROC,13515790,1.0,1.0
PROC,13585728,0.0,0.0
PROC,13586258,1.0,1.0
PROC,13605952,1.0,0.0
PROC,13616948,0.0,0.0
PROC,13634725,1.0,1.0
PROC,14098568,0.0,0.0
PROC,14104118,0.0,0.0
PROC,14127348,0.0,0.0
PROC,14136390,0.4,0.3333333333333333
PROC,14197635,0.0,1.0
PROC,14218380,0.6666666666666666,0.0
PROC,14238353,0.0,0.0
PROC,14242834,1.0,0.0
PROC,14245748,0.0,0.0
PROC,14262508,1.0,0.0
PROC,14323055,0.0,0.0
PROC,14362095,0.0,0.6666666666666666
PROC,146557,0.0,0.0
PROC,14706904,1.0,0.0
PROC,15026719,0.5,0.0
PROC,15067898,0.0,0.0
PROC,15108613,0.6666666666666666,0.6666666666666666
PROC,15184798,0.0,0.0
PROC,1532088,0.6666666666666666,0.6666666666666666
PROC,15329823,0.0,0.0
PROC,154694,0.0,0.0
PROC,15861872,0.0,1.0
PROC,15893243,0.0,1.0
PROC,16142128,0.0,0.0
PROC,16164069,0.0,1.0
PROC,16230941,0.0,0.0
PROC,16302706,0.0,0.0
PROC,16342872,0.0,0.0
PROC,16838722,1.0,1.0
